Company,Faculty,Major,Major Code,Company Address,Latitude,Longitude,Count
Millionials Sdn Bhd,FCM,Creative Multimedia,MD07,"1-4, Jalan PJU 1A/41B, Pusat Dagangan NZX, 47301 Petaling Jaya, Selangor",3.1153114,101.5888314,1
Minds & Berry Sdn Bhd,FCM,Advertising Design,MB09,"2nd Floor, No.21, Jalan Puteri 4/6, Bandar Puteri, 47100 Puchong, Selangor",3.016326,101.613977,2
Minds & Berry Sdn Bhd,FCM,Creative Multimedia,MD07,"2nd Floor, No.21, Jalan Puteri 4/6, Bandar Puteri, 47100 Puchong, Selangor",3.016326,101.613977,2
Mirage Works Sdn Bhd,FCM,Animation,MB11,"No.1-3, Tiara Mutiara, 2, Jalan Puchong, Taman Kuchai, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.0750096,101.6592197,1
Mirage Works Sdn Bhd,FCM,Visual Effects,MB12,"No.1-3, Tiara Mutiara, 2, Jalan Puchong, Taman Kuchai, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.0750096,101.6592197,1
Mischievous Studio,FCM,Creative Multimedia,MD07,"31, Jalan TSB 10A, Tmn Industri, 47000 Sungai Buloh, Selangor",3.167339,101.5700681,2
Modle Solutions PLT,FCM,Interface Design,MB05,"63, Block D, Lot 777 & 778, Jalan Subang 4, Ultramine Industrial Park, 47620 Subang Jaya, Selangor",3.0467371,101.5946371,2
Mom's House Babyshop Bangi / VM Baby Shop,FCM,Advertising Design,MB09,"B-17-G, Bangi Gateway Shopping Complex,, Persiaran Pekeliling, Seksyen 15, Bandar Baru Bangi, 43650 Bandar Baru Bangi, Selangor",2.9327831,101.7653997,2
MommyHana Creative Shd Bhd,FCM,3D Modelling & Animation,MD04,"No 2 2F, Jalan Setia Perdana BE U13/BE Bandar Setia Alam, Seksyen, U13 Shah Alam, 40170 Shah Alam, Selangor",3.1232858,101.470302,2
Mondoze Technology Malaysia,FCM,Advertising Design,MB09,"14110, Lebuhraya Bandar Cassia, Bandar Cassia, 14110 Simpang Ampat, Pulau Pinang",5.2399593,100.440556,2
Mossery,FCM,Advertising Design,MB09,"17, Jalan 51A/225A, Section 51A, PJCT Industrial Zone, 46100 Petaling Jaya, Selangor",3.0912553,101.6285572,1
Motiofixo Sdn Bhd,FCM,Animation & Visual Effects,MB13,"Lot 7.11, 7th Floor, Wisma Central, Jalan Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.159192,101.714479,1
Motiofixo Sdn Bhd,FCM,Virtual Reality,MB06,"Lot 7.11, 7th Floor, Wisma Central, Jalan Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.159192,101.714479,3
Multiply Studio Sdn Bhd,FCM,Media Arts,MB07,"F-5-2, Setia Walk, Persiaran Wawasan, Pusat Bandar Puchong, 47160 Puchong, Selangor",3.0309621,101.6168062,1
Music Authors Copyright Protection (MACP) Berhad,FCM,Advertising Design,MB09,"Solaris Dutamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.170903,101.6660549,4
MyiTimes International Berhad,FCM,Digital Motion Graphics,MD08,"No. 12-2, Jalan Radin Bagus 1, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.0692313,101.6943893,1
N2N CONNECT SDN BHD,FCM,Creative Multimedia,MD07,"Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1101184,101.6651828,2
Naga DDB Tribal,FCM,Advertising Design,MB09,"Block-D, Kelana Square, D-708, 7th-Floor, 17, Jalan SS 7/26, 47301 Petaling Jaya, Selangor",3.1059551,101.592676,2
Naturea Sdn Bhd,FCM,Creative Multimedia,MD07,"23G, Jalan Kajang Impian 1/2, Taman Kajang Impian, 43650 Bangi, Selangor",2.9749364,101.7719646,2
Neshwar Digital Imaging,FCM,Advertising Design,MB09,"12-2-2, Jalan Setia Prima Q U13/Q, Setia Alam, 40170 Shah Alam, Selangor",3.1002475,101.4446539,1
Nexasoft Sdn Bhd,FCM,Virtual Reality,MB06,"B-03-07, Empire Soho, Empire Subang, Jalan SS16/1, 47500 Subang Jaya, 47500 Subang Jaya, Selangor",3.0817783,101.5828038,2
Nobella Collection,FCM,Creative Multimedia,MD07,"42, Jalan Tengku Ampuan Zabedah A 9/A, Seksyen 9, 40100 Shah Alam, Selangor",3.0827894,101.5271816,1
Noble School of Engineering,FCM,3D Modelling & Animation,MD04,"Lot 36, kampus kejuruteraan noble, 38, Jalan MB2, Medan Bersatu, 34000 Taiping, Perak",4.8457729,100.7204489,1
Nuffnang Sdn. Bhd.,FCM,Advertising Design,MB09,"Menara HLA, Level 9, Menara HLX, Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur",3.1520321,101.7137683,2
OFISKITA SDN BHD,FCM,3D Modelling & Animation,MD04,"12, Jalan TP 3/1, Taman Perindustrian Sime UEP, 47600 Subang Jaya, Selangor",3.0421537,101.5684677,1
OH STUDIOST,FCM,Creative Multimedia,MD07,"6-1, Jalan Seri Putra1/6, Bandar Seri Putra, 43000 Bangi, Selangor",2.8814244,101.7784341,1
OMNiA Media Prima,FCM,Virtual Reality,MB06,"Balai Berita, 31, Jalan Riong, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1235715,101.6746319,2
ONE STOP PRINTING HOUSE,FCM,Creative Multimedia,MD07,"33&34, Jalan Tukang, Bandar Kajang, 43000 Kajang, Selangor",2.9918081,101.7872329,2
ONLY KOREA RETAIL SDN BHD,FCM,Media Arts,MB07,"Sunway Pyramid, F1.09 , First Floor, Jalan PJS 11/15, Sunway City, 47500, Selangor",3.0720837,101.6063455,1
ONLY KOREA RETAIL SDN BHD,FCM,3D Modelling & Animation,MD04,"Sunway Pyramid, F1.09 , First Floor, Jalan PJS 11/15, Sunway City, 47500, Selangor",3.0720837,101.6063455,1
OPULENCE DESIGN,FCM,Interface Design,MB05,"No.23-2, Block B, Zenith Corporate Park,No.1, Jalan Ss7/26, Kelana Jaya,47301 Petaling Jaya, Selangor,Darul Ehsan, Malaysia",3.1041782,101.59262,1
OR TECHNOLOGIES SDN BHD,FCM,Advertising Design,MB09,"Suite B-10-10, Menara Uncang Emas, 85, Jln Loke Yew, Taman Miharja, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1234154,101.7203387,1
ORIGIN SKILLS DEVELOPMENT SDN BHD,FCM,Digital Motion Graphics,MD08,"Setiawalk Puchong J 2 1 & J 2 2 Persiawaran Wawasan Pusat Bandar Puchong,PJ, Selangor,47160,Malaysia",3.0313794,101.6249142,1
ORIGINAL CREATORS SDN BHD,FCM,Digital Motion Graphics,MD08,"685, Jln Damansara, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1389493,101.6277496,1
ORLAITH INC SDN BHD,FCM,Animation,MB11,"Suite 43, 1, Jalan Pandan Prima 2, Dataran Pandan Prima, 55100 Kuala Lumpur, Selangor",3.1417307,101.7418188,1
ORLAITH INC SDN BHD,FCM,3D Modelling & Animation,MD04,"Suite 43, 1, Jalan Pandan Prima 2, Dataran Pandan Prima, 55100 Kuala Lumpur, Selangor",3.1417307,101.7418188,1
ORLAITH INC SDN BHD,FCM,Digital Motion Graphics,MD08,"Suite 43, 1, Jalan Pandan Prima 2, Dataran Pandan Prima, 55100 Kuala Lumpur, Selangor",3.1417307,101.7418188,2
OSHIEN2U SDN BHD,FCM,Advertising Design,MB09,"No 7B-1 3B Curve Bus. Prk Jln Medan Pusat 2D Pusat Bndr Bangi BANDAR BARU BANGI, Selangor, 43650 Malaysia",2.9616161,101.7538105,1
OSHIEN2U SDN BHD,FCM,Interface Design,MB05,"No 7B-1 3B Curve Bus. Prk Jln Medan Pusat 2D Pusat Bndr Bangi BANDAR BARU BANGI, Selangor, 43650 Malaysia",2.9616161,101.7538105,1
OUS PRIMA (M) SDN BHD,FCM,Digital Motion Graphics,MD08,"42-01, Jalan Setia Tropika 1/18, Taman Setia Tropika, 81200 Johor Bahru, Johor",1.5469404,103.7163772,1
Octagon Creative,FCM,Advertising Design,MB09,"D32 3rd Floor, Podium Block D Plaza Pekeliling, Jalan Tun Razak Kuala Lumpur 50400 Malaysia, 50400 Kuala Lumpur",3.1499222,101.6944619,4
Omens Animation Studios Sdn. Bhd,FCM,Animation,MB11,"No. 2-10, Menara Infiniti, Jalan SS 6/3, 47301 Petaling Jaya, Selangor",3.1066595,101.5998359,6
P.C. Image Electronics,FCM,Creative Multimedia,MD07,"3 -001, 3-IT-026, 027,027A & 028, 7, Jalan Bintang, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1440808,101.709854,2
PANTAI HOSPITAL KUALA LUMPUR,FCM,Advertising Design,MB09,"8, Jalan Bukit Pantai, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1190923,101.6663174,1
PARTIPOST MALAYSIA SDN BHD,FCM,Advertising Design,MB09,"A-7-8, Tower A, Vertical Business Suite, No. 8 Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan",3.1104542,101.6657394,1
PEBBLEREKA (PEBBLE 3D SDN BHD),FCM,Interface Design,MB05,"2nd & 3rd Floor Kompleks Hamodal 5 Lot 691 Persiaran Lagun Selatan, Off, Persiaran Kewajipan, 47500 Subang Jaya, Selangor",3.0653347,101.5946055,2
PEJABAT SETIAUSAHA KERAJAAN PAHANG,FCM,3D Modelling & Animation,MD04,"Wisma Sri Pahang, 25503, 25000 Kuantan, Pahang",3.8080383,103.3267678,1
PENANG HOUSE OF MUSIC,FCM,Advertising Design,MB09,"Komtar, L4-02, Level 4, Jln Penang, George Town, 10000 George Town, Pulau Pinang",5.4189016,100.3317942,1
PENERBITAN SENI HIJAU SDN BHD,FCM,Digital Motion Graphics,MD08,"118, Persiaran Klebang 1, Kawasan Perindustrian Igb, 30010 Ipoh, Perak",4.659074,101.1120213,1
PERCETAKAN NASIONAL MALAYSIA BERHAD,FCM,Virtual Reality,MB06,"75450, 112, Jalan TU 2, 75350 Ayer Keroh, Malacca",2.2744366,102.2841292,1
PERCETAKAN TABAH SDN. BHD.,FCM,Digital Motion Graphics,MD08,"15, Jalan Nilam 1/8, Taman Teknologi Tinggi Subang, 40000 Shah Alam, Selangor",3.0687209,101.5592413,2
PERTUBUHAN BERITA NASIONAL MALAYSIA,FCM,Advertising Design,MB09,"Tingkat Bawah, Blok I, Asia City, Peti Surat 11550, Sabah, 88817 Kota Kinabalu",5.9670489,116.064741,1
PETROLIAM NASIONAL BERHAD,FCM,Advertising Design,MB09,"Level 59, Tower 1, PETRONAS Twin Towers, Kuala Lumpur City Center, 50088 Kuala Lumpur",3.1579536,101.7110771,2
PETROLIAM NASIONAL BERHAD,FCM,Virtual Reality,MB06,"Level 59, Tower 1, PETRONAS Twin Towers, Kuala Lumpur City Center, 50088 Kuala Lumpur",3.1579536,101.7110771,4
PETRONAS,FCM,Advertising Design,MB09,"Menara ExxonMobil, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Malaysia",3.1540803,101.7155768,2
PETRONAS (CULTURE MANAGEMENT DEPT),FCM,Advertising Design,MB09,"Petronas Twin Towers, Tower 1, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1574693,101.7115639,1
PETRONAS (PLANNING & CORPORATE SERVICES),FCM,Advertising Design,MB09,"Petronas Twin Towers, Tower 1, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1574693,101.7115639,1
PETRONAS CHEMICALS GROUP BERHAD,FCM,Advertising Design,MB09,"Petronas Twin Towers, Tower 1, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1574693,101.7115639,2
PETRONAS DAGANGAN BERHAD,FCM,Virtual Reality,MB06,"Petronas Twin Towers, Tower 1, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1574693,101.7115639,1
"PETRONAS DIGITAL SDN BHD, KUALA LUMPUR",FCM,Media Arts,MB07,"Kuala Lumpur City Centre, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1571721,101.712266,2
PINANGAN BRIDAL,FCM,3D Modelling & Animation,MD04,"D-126, Jalan Ismail Petra, Tanah Merah, 17500 Tanah Merah, Kelantan",5.8149281,102.115996,2
PIXELPOST HEAD OFFICE,FCM,Digital Motion Graphics,MD08,"D-5-01, Block D2, Ritze Perdana Business Centre, Jalan PJU 8/2, Damansara Perdana, 47820 Petaling Jaya, Selangor",3.1666003,101.6058536,1
POCKET PIXEL SDN. BHD.,FCM,Advertising Design,MB09,"10-2, Jalan 4/76c, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1485729,101.7365935,1
POINT BLANK MEDIAWORKS SDN BHD,FCM,3D Modelling & Animation,MD04,"Kelana Square, A-713, 7th Floor, Block A, 17, Jalan SS 7/26, Ss 7, 47301 Petaling Jaya, Selangor",3.1053547,101.5921705,1
PROFESIONAL UKM,FCM,Digital Motion Graphics,MD08,"Pusat Pembangunan Profesional & Kepimpinan, Aras 4, Bangunan Conselori, Universiti Kebangsaan Malaysia, 43600 Bangi, Selangor",2.9289162,101.7800015,1
PROLIFICLV STUDIOS SDN. BHD.,FCM,Animation & Visual Effects,MB13,"No. 24, Jalan Utarid U5/17, Seksyen U5, 40150 Shah Alam, Selangor",3.1766581,101.5312324,1
PROTON,FCM,Interface Design,MB05,"Centre of Excellence Complex, KM 33.8 Westbound Shah Alam Expressway, 47600 Subang Jaya, Selangor Darul Ehsan",3.04438,101.5612231,1
"PUSAT TEKNOLOGI MAKLUMAT, UNIVERSITI KEBANGSAAN MALAYSIA",FCM,Creative Multimedia,MD07,"Pusat Teknologi Maklumat, UKM, 43600 Bangi, Selangor",2.9246166,101.7726418,2
Persona Theory Games,FCM,Animation,MB11,"T1-11-6, Lakefront Residence, Persiaran Semarak Api, Cyber 11, 63000 Cyberjaya.",2.9329546,101.6428736,2
Persona Theory Games,FCM,Virtual Reality,MB06,"T1-11-6, Lakefront Residence, Persiaran Semarak Api, Cyber 11, 63000 Cyberjaya.",2.9329546,101.6428736,6
Petroliam Nasional Berhad,FCM,Media Arts,MB07,"Level 59, Tower 1, PETRONAS Twin Towers, Kuala Lumpur City Center, 50088 Kuala Lumpur",3.1579536,101.7110771,2
Pigeon Filming Studio,FCM,Digital Motion Graphics,MD08,"3A-06, Saville Cheras, 1, Jln Cheras, Taman Sri Raya, 43200 Cheras, Selangor",3.0618201,101.7738262,2
Pointlink Ventures,FCM,Visual Effects,MB12,"No. 4A, Kedai PLB, Kampung Teras Jernang, 43650 Bandar Baru Bangi, Selangor",2.922517,101.758334,2
PoltechCare Sdn Bhd,FCM,Interface Design,MB05,"Faculty of Engineering, Multimedia University, Persiaran Multimedia, 63100 Cyberjaya, Selangor",2.9277715,101.6419004,5
Publicis Groupe,FCM,Advertising Design,MB09,"Level 5 Menara Olympia, 8 Jalan Raja Chulan, 50200 Kuala Lumpur",3.1490806,101.7006711,2
Purnamaa Universal Enterprise,FCM,Creative Multimedia,MD07,"no.6, 7, Jalan Aman, Taman Desa Dengkil, 43800 Dengkil, Selangor",2.8656886,101.6743702,1
Pusat Khidmat Rakyat Parlimen Subang,FCM,Advertising Design,MB09,"9, Jalan USJ 3c/3, Usj 3, 47600 Subang Jaya, Selangor",3.057411,101.5707932,2
Putrajaya Energy Commision,FCM,Virtual Reality,MB06,"12, Jalan Tun Hussein, Presint 2, 62100 Putrajaya, Wilayah Persekutuan Putrajaya",2.9192066,101.6887727,1
QQ RESOURCES SDN BHD,FCM,Advertising Design,MB09,"Bandar Kinrara 6, 43300 Puchong, Selangor",3.037677,101.6636911,2
QR Retail Automation (Asia) Sdn. Bhd.,FCM,Advertising Design,MB09,"1-01 Bangunan Yin 1st Floor, No. 7 Section 16/11 Off Jalan Damansara, Pusat Perdagangan Phileo Damansara, 46350 Petaling Jaya, Selangor",3.1269415,101.6429329,1
RARRY & BRANDING SDN BHD,FCM,Advertising Design,MB09,"D-3-3, Pusat Komersial Bayu Tasek, Persiaran Southkey 1, Kota Southkey, 80150 Johor Bahru, Johor",1.4973849,103.7773996,1
RAZNA TRAVEL & TOURS,FCM,Digital Motion Graphics,MD08,"Lot 37756, 1st Floor, Blok A, Rimba Square, Jalan Gong Pak Damat, 21300 Kuala Terengganu, Terengganu",5.3502763,103.0998002,1
RINGGIT ELIT SDN BHD,FCM,Digital Motion Graphics,MD08,"Lot269 Grnd Flr Jln Shahab 1 Shahab Perdana ALOR SETAR, Kedah, 05150 Malaysia",6.139808,100.3552609,1
RMF HOLDINGS SDN BHD,FCM,Animation & Visual Effects,MB13,"D-13, 1, Jalan BK 5a/2b, Bandar Kinrara 5, 47180 Puchong, Selangor",3.0470419,101.6457175,1
ROAR POINT SDN BHD,FCM,Advertising Design,MB09,"A-13A-06, Block A, Tropicana Avenue, No. 12, Persiaran Tropicana, PJU 13, 47410 Petaling Jaya, Selangor",3.1370957,101.595494,1
ROBINN MARKETING STUDIO,FCM,Digital Motion Graphics,MD08,"26B Jalan Eko Botani 3/2, Taman Eko Botani, 79100 Johor Bahru, Johor",1.4403295,103.6186139,1
ROI OPTIMUM RESOURCES SDN BHD,FCM,Creative Multimedia,MD07,"12-1, Lorong Haruan 5/1, Oakland Commercial Centre, 70300 Seremban, Negeri Sembilan",2.7061221,101.9179535,2
RUNNINGMAN INSTANT DELIVERY SDN BHD,FCM,Advertising Design,MB09,"16M Jalan 63 Pandan Indah Commercial Park KUALA LUMPUR, Kuala Lumpur, 55100 Malaysia",3.133892,101.7516751,1
Reina.com.my,FCM,Advertising Design,MB09,"44, Jalan SS 20/11, Damansara Utama, 47400 Petaling Jaya, Selangor",3.1349804,101.6264322,2
Rhythm Heights Corporation,FCM,Creative Multimedia,MD07,"17, 1B, Jln SBC 1, Taman Sri Batu Caves, 68100 Batu Caves, Selangor",3.2350871,101.6855972,2
Rhythm Heights Corporation,FCM,Digital Motion Graphics,MD08,"17, 1B, Jln SBC 1, Taman Sri Batu Caves, 68100 Batu Caves, Selangor",3.2350871,101.6855972,2
Rocketsview Management Sdn Bhd,FCM,Creative Multimedia,MD07,"K-1-7, 1st Floor, Kuchai Business Park Jalan 1/127, Off, Jalan Kuchai Lama, 58200 Kuala Lumpur",3.0843529,101.6899431,2
Ryim Photography Studio,FCM,Creative Multimedia,MD07,"63, Jalan Chengal, Taman Batu Pahat, 83000 Batu Pahat, Johor",1.8592055,102.9310708,2
SAIFUL NANG ACADEMY,FCM,Advertising Design,MB09,"Kompleks RPWP Lot 79979 Jalan ABIM, Kampung Sungai Ramal Dalam, 43000 Kajang, Selangor",2.9721178,101.7605643,2
SCRIBBLE STUDIOS SDN BHD,FCM,Animation & Visual Effects,MB13,"No.63C Jln Ss 25/2 Tmn Bkt Emas PETALING JAYA, Selangor, 47301 Malaysia",3.1133468,101.6048484,3
SEETRU STUDIO SDN BHD,FCM,Digital Motion Graphics,MD08,"Business Suite, Jalan Setiawangsa 11a, Setiawangsa, 54200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1796735,101.7437183,1
SEKOLAH MENENGAH IBN KHALDUN,FCM,Digital Motion Graphics,MD08,"4012, Jalan Haji Said, Kampung Jln Kebun, 40460 Shah Alam, Selangor",2.9767847,101.5265612,1
SEKRETARIAT USAHAWAN NEGERI PERAK,FCM,Visual Effects,MB12,"Plot 19678 Pusat Pembangunan Usahawan Bandar Meru Raya IPOH, Perak, 30020 Malaysia",4.6688245,101.0793857,1
SELVARAJU TRADING SDN BHD,FCM,Media Arts,MB07,"No.12 Horley Street (1 Flr) IPOH, Perak, 30300 Malaysia",4.598033,101.082646,1
SENSING ART STUDIO,FCM,Digital Motion Graphics,MD08,"73-1, Jln 1/17, Taman Fadason, 52000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.2151956,101.6525726,1
SERV,FCM,Advertising Design,MB09,"Tamarind Suites, Persiaran Multimedia, Cyberjaya, 63000 Cyberjaya, Selangor",2.9188044,101.6374226,1
SHOPEE MOBILE MALAYSIA SDN BHD,FCM,Advertising Design,MB09,"Level 25, South Point Tower, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur",3.1160961,101.6752951,1
SIGNATURE IDENTITY PROFILE SDN BHD,FCM,Virtual Reality,MB06,"Bukit Ceylon, 50200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.148465,101.704739,1
SILVER MOUSE,FCM,Media Arts,MB07,"5-6-2, Block 5, Level 6, VSQ,, Jalan Utara, 46200 Petaling Jaya, Selangor",3.1071968,101.6399449,1
SIMPLIFIED STUDIO SDN BHD,FCM,3D Modelling & Animation,MD04,"1.2, Jalan USJ 9/5q, Subang Business Centre, 47620 Subang Jaya, Selangor",3.0465031,101.5878137,1
SIRIOLOGY SDN BHD,FCM,Advertising Design,MB09,"Unit 01-12, Level 9,Tower A, Vertical Business Suite,Avenue 3, Bangsar South,No.8, Jalan Kerinchi,59200 Kuala Lumpur",3.1104542,101.6657394,1
SMART DIGITAL INTERNATIONAL SDN BHD,FCM,Digital Motion Graphics,MD08,"Suite B-03-09 Level 3 Block B Tamarind Square Persiaran Multimedia KUALA LUMPUR, Selangor, 50470 Malaysia",2.9212264,101.6493963,1
SMUZCITY BERHAD,FCM,Advertising Design,MB09,"NO 8, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1106922,101.6667842,1
SNH BUMI CORPORATION SDN. BHD.,FCM,Advertising Design,MB09,"No Pusat Perniagaan Suria,, 87, Jalan Suria Puchong 2, Puchong Gateway, 47110 Puchong, Selangor",2.9823393,101.6527055,2
SPACELABS TECHNOLOGY SDN BHD,FCM,Digital Motion Graphics,MD08,"Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.0522591,101.6732428,2
SPACEPUP ENTERTAINMENT,FCM,Virtual Reality,MB06,"Level 7, Vertical Corporate Tower B, Avenue 10, The Vertical, No, 9, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur",3.110806,101.665838,4
SPEEDHOME,FCM,Advertising Design,MB09,"A-G-23, Eve Suite, Jalan PJU 1A/41, Ara Damansara, 47301 Petaling Jaya, Selangor",3.1139087,101.5918854,1
STAR REACHER ADVERTISING SDN. BHD.,FCM,Advertising Design,MB09,"Menara Olympia, 8, Jalan Raja Chulan, Kuala Lumpur, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1490806,101.7006711,1
STARKE MARINE SDN BHD,FCM,Creative Multimedia,MD07,"H-2-1, H-2-2 & H-2-3, Block H, Plaza, Jalan SS 7/13a, Ss 7, 47301 Petaling Jaya, Selangor",3.0956388,101.5986825,3
STUDIO 54 SDN BHD,FCM,Animation,MB11,"13A, Jln Pelukis U1/46B, Kawasan Perindustrian Temasya, 40150 Shah Alam, Selangor",3.0853256,101.5721377,2
STUDIO VOXEL,FCM,Digital Motion Graphics,MD08,"Unit 720, Block A, Kelana Centre Point, 3, Jalan SS 7/19, 47301 Petaling Jaya, Selangor",3.0989669,101.5915829,2
SUN SIGNATURE HQ.,FCM,Advertising Design,MB09,"No. 15, 1st Floor Wisma Sunship, Jalan TP 5, Taman Perindustrian Sime UEP, 47620 Subang Jaya, Selangor",3.0473775,101.562622,1
SUNTEQ PEMBINAAN SDN. BHD.,FCM,Visual Effects,MB12,"33-1 Lvl 1 Jln 4/93 Tmn Miharja Cheras KUALA LUMPUR, Kuala Lumpur, 55200 Malaysia",3.1222008,101.7203091,1
Safeguards KioskMedia(M) Sdn Bhd,FCM,Interface Design,MB05,"20, Jalan DU 3, Taman Damai Utama, 47180 Puchong, Selangor",3.0331159,101.666253,1
Sambill Park (M) Sdn. Bhd.,FCM,Animation,MB11,"SUITE 19.07, 19TH FLOOR, WISMA ZELAN, JALAN TASIK PERMAISURI 2 KUALA LUMPUR, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur",3.0997994,101.7173421,1
SaphX Technologies Sdn Bhd,FCM,3D Modelling & Animation,MD04,"15B, Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000",3.1416061,101.6283309,6
SaphX Technologies Sdn Bhd,FCM,Creative Multimedia,MD07,"15B, Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000",3.1416061,101.6283309,2
Sarawak Media Group,FCM,Creative Multimedia,MD07,"#LG12, Lower Ground Floor, Mall 2 CityOne Megamall, No.1, Jalan Song, 93350 Kuching, Sarawak",1.5200001,110.3558527,2
Softpillow Mollycoddle & Co. Sdn Bhd,FCM,Creative Multimedia,MD07,"I-3-2 Parklane Commercial Hub, Jalan SS 7/26, 47301 Petaling Jaya, Selangor",3.108582,101.5944442,2
Stephanie Ng Design,FCM,Interface Design,MB05,"A-6-23 Centrio, Jalan Pantai Murni, Pantai Hill Park, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1059101,101.6660841,3
Streamline Studios,FCM,Animation,MB11,"No 8, Suite 5-1, Level 5 UOA Corporate Tower Avenue 10, The Vertical Bangsar South City, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1114427,101.6661199,2
Students Hub Educational Services (Study in Malaysia),FCM,Digital Motion Graphics,MD08,"Menara bangkok bank, 1-23-5, Berjaya Central Park, 105, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1562439,101.705369,1
"Studio 8, Menara Serba Dinamik",FCM,3D Modelling & Animation,MD04,"Persiaran Perbandaran, Seksyen 14, 40000 Shah Alam, Selangor",3.0731871,101.5215037,7
Studio Rawr Pictures Sdn Bhd,FCM,Animation & Visual Effects,MB13,"E-6-01, Neo Damansara, Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor",3.1645867,101.612768,1
Studio20 | Digital Agency,FCM,Advertising Design,MB09,"29, Jalan Riong, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1244429,101.6740317,2
Suruhanjaya Tenaga,FCM,Virtual Reality,MB06,"Tingkat 10, Menara PKNS, No. 17, Jalan Yong Shook Lin, 46050 Petaling Jaya, Selangor",3.0997022,101.6426758,1
Syarikat Air Terengganu,FCM,Creative Multimedia,MD07,"Kampung Gong Badak, 21300 Kuala Terengganu, Terengganu",5.402475,103.0872611,2
Syarikat Graphicline,FCM,Creative Multimedia,MD07,"No. 291, Jalan Sutera, Taman Sentosa, 80150 Johor Bahru, Johor",1.4944785,103.7826725,1
TALA RECORDS ASIA SDN BHD,FCM,Advertising Design,MB09,"Unit 01-12, Level 9,Tower A, Vertical Business Suite,Avenue 3, Bangsar South,No.8, Jalan Kerinchi,59200 Kuala Lumpur",3.1104542,101.6657394,1
